category,amt,gender,dob,transaction_hour,is_fraud
12,829.62,0,50,10,1
6,42.88,0,44,13,0
4,294.73,1,60,2,1
6,15.7,1,53,17,0
6,259.8,0,35,23,1
11,1.49,1,49,17,0
4,281.59,1,59,0,1
12,4.41,0,66,2,0
9,32.77,1,40,1,0
6,133.53,1,74,22,0
7,19.82,0,52,22,1
11,996.79,1,40,22,1
13,9.52,0,42,19,0
4,291.98,1,73,1,1
4,256.7,1,58,23,1
4,288.76,1,33,12,1
11,1167.88,0,61,21,1
12,874.83,0,25,22,1
4,137.77,0,31,5,0
11,895.84,1,53,22,1
6,140.71,0,50,15,0
1,61.08,1,44,18,0
8,188.47,0,25,16,0
1,37.23,1,56,3,0
13,5.57,1,59,17,0
12,5.89,0,50,23,0
13,3.18,0,82,20,0
3,11.23,1,38,1,1
7,115.57,0,70,19,0
7,36.21,0,34,22,0
11,1.5,1,23,17,0
4,329.4,1,29,0,1
10,19.91,0,44,23,1
10,4.38,0,51,21,0
4,335.74,0,45,3,1
10,54.69,0,59,13,1
0,148.99,0,32,12,0
9,57.97,1,32,22,0
10,78.32,1,29,13,0
11,992.14,1,27,22,1
12,1064.31,1,22,23,1
11,1160.11,1,40,22,1
0,52.71,0,29,14,0
11,8.96,1,78,6,0
12,949.65,0,87,20,1
9,5.22,0,46,22,0
8,2.65,0,28,7,0
1,57.97,1,43,16,0
9,7.69,1,55,11,0
8,1043.38,1,30,22,1
11,962.97,0,66,23,1
9,51.28,0,73,23,1
6,255.39,0,36,22,1
4,293.58,1,55,3,1
11,935.15,0,54,23,1
4,77.26,0,31,3,0
11,1106.9,0,24,19,1
2,83.07,1,64,5,0
9,4.83,1,66,5,0
4,329.36,0,31,3,1
5,42.32,1,29,18,0
2,68.51,1,64,5,0
4,281.2,0,90,2,1
5,71.54,1,46,15,0
4,316.34,1,38,5,1
4,336.08,1,74,2,1
8,857.49,1,44,14,1
4,351.36,1,84,3,1
9,31.76,1,39,3,0
12,715.29,1,35,23,1
7,94.56,1,50,23,0
12,1008.16,0,59,14,1
12,654.62,1,55,23,1
5,44.68,0,95,13,0
1,28.23,0,68,19,0
4,328.99,1,66,23,1
4,319.42,1,53,8,1
2,8.27,0,25,4,1
0,27.66,1,33,17,0
2,72.79,1,17,10,0
2,20.55,1,77,3,1
8,882.02,0,59,23,1
1,15.07,1,29,20,0
6,48.54,1,28,14,0
5,215.96,0,46,23,0
10,28.65,1,63,17,0
6,222.69,0,32,23,1
11,1019.25,0,45,4,1
12,811.28,0,39,1,1
3,12.3,1,38,2,1
1,1.65,0,53,13,0
6,116.72,0,34,19,0
0,424.38,0,33,22,1
8,857.34,1,21,0,1
3,64.16,1,45,1,0
0,533.89,0,41,2,1
6,2.76,1,23,13,0
4,104.41,1,47,8,0
12,9.09,0,69,11,0
8,413.83,0,50,1,0
12,885.64,0,36,3,1
6,23.93,1,86,16,0
7,38.11,1,47,21,0
1,60.42,0,66,9,0
8,713.79,0,61,22,1
11,936.08,0,94,22,1
13,8.14,0,23,23,1
11,965.58,1,29,23,1
4,350.48,0,51,1,1
12,753.84,0,66,23,1
3,10.54,0,26,0,1
11,1142.62,0,64,20,1
1,98.81,1,71,12,0
9,30.84,1,36,19,0
6,87.7,0,36,21,0
13,433.33,1,32,18,0
5,54.72,0,30,12,0
2,71.01,1,36,7,0
8,719.08,1,82,23,1
0,387.99,1,53,22,1
12,3.5,0,28,22,0
12,827.33,1,40,22,1
6,93.73,1,46,18,0
12,1.37,0,32,17,0
12,6.01,0,50,19,0
6,38.8,0,23,13,0
4,314.84,0,53,2,1
7,5.23,1,41,14,0
9,44.66,1,40,18,0
8,37.58,0,39,0,0
12,814.54,1,62,14,1
7,59.96,0,59,17,0
5,39.37,0,68,19,0
12,1090.31,1,54,22,1
4,311.01,0,73,16,1
11,101.52,1,46,10,0
4,287.26,1,44,10,1
12,846.06,1,27,23,1
4,299.68,1,29,16,1
6,281.8,0,36,23,1
8,952.71,1,71,23,1
1,15.27,1,42,22,0
2,8.83,1,36,1,1
2,8.51,0,32,2,1
7,18.93,0,51,23,1
4,301.53,1,66,1,1
11,965.21,1,44,22,1
4,156.01,1,77,11,0
7,19.5,0,32,23,1
11,5.5,1,61,9,0
11,1114.79,0,34,2,1
8,899.6,1,42,3,1
12,1.68,0,51,16,0
5,26.0,1,56,14,0
9,7.05,0,31,7,1
12,1052.9,0,50,22,1
12,4.77,1,32,22,0
4,202.37,0,43,4,0
2,68.71,1,55,6,0
0,308.33,1,40,15,0
8,845.29,0,32,9,1
8,9.07,1,59,10,0
4,296.34,1,29,10,1
10,147.3,0,39,19,0
11,1.64,1,67,10,0
4,88.88,1,33,7,0
11,1115.39,1,70,22,1
0,27.94,0,48,23,0
6,56.0,1,56,20,0
9,210.05,0,54,3,0
8,810.59,1,83,23,1
12,33.77,1,53,0,0
9,8.55,0,25,18,0
11,869.93,1,29,23,1
11,8.89,1,91,5,0
11,844.27,1,24,23,1
4,285.62,1,37,8,1
0,91.34,0,49,18,0
11,1100.02,1,25,22,1
7,79.61,1,45,21,0
4,57.36,1,25,22,0
4,119.7,0,31,0,0
8,7.6,1,80,10,0
4,342.9,0,49,1,1
7,2.4,0,34,21,0
11,89.82,1,33,7,0
11,6.73,0,50,13,0
7,20.14,0,49,22,1
0,515.79,0,50,22,1
0,495.2,0,39,23,1
10,18.31,0,32,22,1
12,770.94,1,48,22,1
7,19.52,1,24,21,1
5,18.17,1,83,23,1
7,11.0,0,28,15,0
1,124.67,0,28,22,1
4,293.04,1,36,1,1
6,13.49,0,67,12,0
11,1268.18,1,61,22,1
8,714.25,1,46,3,1
10,52.24,0,51,13,0
9,70.38,1,46,21,0
12,853.04,1,38,23,1
10,41.35,0,60,14,0
4,313.29,1,26,2,1
5,36.59,0,51,16,0
11,9.01,1,50,14,0
5,70.8,1,40,14,0
0,49.14,0,36,20,0
4,319.53,0,53,3,1
4,357.86,0,35,1,1
11,31.49,1,81,11,0
11,1062.84,1,61,23,1
9,8.72,0,86,11,0
11,958.33,0,29,2,1
12,836.42,1,48,22,1
11,2.22,1,69,7,0
1,23.78,0,30,15,0
2,18.5,0,53,6,1
7,41.94,1,30,13,0
12,704.86,1,40,23,1
10,20.2,0,34,23,1
0,122.01,0,41,19,0
4,284.14,1,43,8,1
8,788.07,1,68,22,1
2,72.61,0,27,2,0
4,298.66,0,88,0,1
9,971.57,0,32,0,1
3,13.53,1,58,2,1
11,1116.59,0,73,22,1
7,21.93,0,50,12,1
7,18.11,0,37,23,1
10,7.37,0,32,18,0
7,26.85,0,37,15,0
4,358.24,0,50,2,1
11,162.3,0,47,13,0
0,7.59,1,59,10,0
11,1215.07,1,62,17,1
2,52.94,1,57,7,0
4,128.55,0,76,8,0
11,75.46,0,25,20,0
8,885.48,1,57,22,1
9,35.9,0,38,11,0
10,189.21,0,29,20,0
8,852.75,1,71,23,1
3,13.22,1,52,10,1
8,1.9,0,60,0,0
4,272.26,0,80,22,1
6,73.38,1,47,12,0
4,337.05,0,81,16,1
12,776.56,0,43,0,1
11,1153.76,0,54,22,1
8,880.19,1,61,23,1
4,301.61,0,23,3,1
0,39.86,0,22,15,0
4,292.1,0,66,0,1
5,7.92,1,69,18,0
5,78.22,1,31,17,0
2,9.07,1,57,3,1
11,989.35,1,32,23,1
8,668.2,1,55,23,1
6,32.26,1,31,12,0
5,20.13,0,33,23,1
12,1.85,0,56,8,0
11,855.28,0,93,22,1
4,312.44,1,71,1,1
11,1139.01,0,50,0,1
9,6.74,1,55,7,0
10,16.82,0,38,20,0
4,341.14,0,88,1,1
4,350.28,0,42,3,1
2,65.07,1,83,0,0
7,71.1,0,47,21,0
9,1.05,0,71,4,0
0,63.37,1,42,16,0
4,321.81,1,23,2,1
2,7.85,1,27,1,1
7,27.43,0,45,19,0
7,40.66,1,75,22,0
4,315.42,1,84,22,1
4,306.27,0,86,13,1
4,321.05,1,55,2,1
7,130.46,1,81,22,0
10,19.03,0,50,21,1
12,891.35,0,65,22,1
0,70.02,1,41,18,0
12,912.51,0,60,20,1
13,8.81,1,40,23,1
4,334.45,0,51,2,1
7,40.55,0,38,23,0
11,1030.28,1,38,19,1
6,52.21,1,98,20,0
11,1164.36,1,46,19,1
11,891.82,1,58,22,1
6,218.32,0,51,22,1
6,42.06,0,52,19,0
1,44.64,0,76,13,0
10,24.95,1,23,21,0
6,99.0,1,48,21,0
11,16.11,0,38,15,0
13,6880.74,1,60,21,0
4,283.34,1,68,1,1
12,44.81,0,22,16,0
0,579.7,1,57,23,1
11,49.59,0,46,22,0
5,18.08,1,84,22,1
4,300.42,0,65,22,1
4,49.26,1,29,10,0
3,33.0,0,21,2,0
4,292.74,1,51,0,1
7,78.98,0,26,15,0
9,7.59,1,63,11,0
8,776.24,1,25,22,1
7,51.63,1,39,14,0
11,1042.58,0,68,23,1
8,729.29,1,36,23,1
2,45.51,0,50,10,0
7,37.98,1,37,21,0
5,19.06,0,34,22,1
4,90.77,0,54,5,0
6,88.91,1,42,22,0
11,948.76,1,41,13,1
4,298.28,0,52,22,1
7,13.81,0,31,22,0
11,1134.36,0,83,23,1
12,975.64,0,54,22,1
11,912.26,1,64,23,1
10,53.19,0,61,23,1
12,6.09,0,60,8,0
12,80.78,0,22,20,0
4,280.66,0,65,2,1
10,16.99,0,36,23,1
2,11.4,1,88,7,1
6,19.91,1,68,12,0
0,313.6,1,40,13,0
6,60.01,0,50,15,0
4,351.52,0,38,6,1
12,885.42,1,40,23,1
13,2.81,0,31,13,0
12,957.05,0,28,0,1
11,1042.06,1,64,22,1
7,22.32,0,46,22,1
4,122.28,1,56,3,0
7,37.66,0,47,23,0
3,27.85,0,35,9,0
8,854.92,0,53,20,1
2,66.34,0,28,2,0
7,134.89,1,38,18,0
4,294.55,0,92,23,1
1,36.2,1,53,5,0
9,8.63,0,68,6,0
4,139.16,0,52,9,0
6,259.53,0,50,23,1
4,287.08,1,67,9,1
2,54.71,1,25,1,0
0,56.2,0,91,6,0
7,362.57,0,56,17,0
8,778.7,1,36,22,1
7,32.03,0,62,18,0
9,851.05,0,50,2,1
0,53.86,1,46,12,0
6,242.48,0,46,22,1
4,361.38,0,56,3,1
10,9.47,0,35,23,0
12,1059.37,1,67,22,1
2,68.56,1,18,3,0
11,276.5,1,21,23,0
4,372.4,0,51,3,1
9,78.77,0,46,19,0
0,54.96,1,60,20,0
9,8.71,1,49,22,1
9,9.7,1,64,11,0
1,2.25,0,82,21,0
4,290.65,1,48,0,1
9,7.3,1,55,22,1
9,4.86,0,52,22,0
12,2.16,1,33,14,0
11,828.37,0,69,23,1
8,814.46,1,44,23,1
9,14.95,0,51,1,0
9,4.59,0,68,0,0
4,208.85,0,30,1,0
8,887.62,1,79,23,1
2,48.5,0,27,8,0
7,17.42,0,38,23,1
8,811.46,0,85,23,1
4,318.96,1,52,1,1
8,934.61,1,32,1,1
8,757.36,0,23,23,1
4,281.93,0,73,22,1
3,12.97,1,54,0,1
4,278.9,0,61,22,1
2,8.47,0,71,1,1
7,136.92,0,93,20,0
10,72.67,1,40,15,0
5,56.16,0,66,14,0
11,833.05,1,66,22,1
4,322.67,1,56,0,1
11,866.19,1,53,22,1
6,37.17,0,37,17,0
10,20.19,1,44,22,1
11,850.26,1,37,23,1
1,105.97,0,36,22,1
1,41.38,0,56,14,0
11,1148.75,0,85,22,1
4,310.37,0,25,3,1
11,7.11,0,60,3,0
12,142.75,1,44,21,0
5,51.92,1,37,15,0
0,82.77,1,48,23,0
4,362.56,0,57,23,1
8,788.28,0,22,13,1
5,3.89,1,53,19,0
4,313.21,0,68,22,1
5,61.67,0,68,19,0
12,1148.15,0,23,23,1
8,842.63,0,37,1,1
4,203.46,0,43,2,0
1,11.94,0,61,21,0
11,949.4,0,54,22,1
4,352.84,1,55,3,1
4,330.44,1,62,23,1
8,793.53,1,41,1,1
4,100.65,1,33,2,0
8,690.94,0,39,2,1
2,76.13,0,95,1,0
2,11.14,0,64,0,1
6,27.79,0,34,21,0
1,138.25,1,53,5,0
13,5.77,0,62,19,0
4,303.93,1,27,2,1
6,73.87,1,56,14,0
2,8.09,0,54,0,1
2,11.21,1,29,0,1
0,537.37,0,41,0,1
10,19.69,0,39,22,1
8,742.53,1,42,23,1
9,8.51,1,42,23,1
11,3.12,1,46,13,0
11,981.32,1,79,23,1
13,4.37,1,84,21,0
7,13.32,1,61,23,0
4,320.76,1,28,3,1
1,77.46,1,36,22,0
4,366.79,0,36,3,1
5,4.82,1,57,17,0
11,997.93,0,58,23,1
11,906.95,0,74,23,1
12,5.8,0,92,4,0
6,255.76,0,34,23,1
7,18.87,0,32,22,1
4,289.76,1,47,1,1
3,68.6,0,48,2,0
4,320.56,0,74,0,1
6,129.4,0,33,23,0
2,10.8,0,88,2,1
5,18.75,0,36,22,1
11,980.38,1,55,23,1
9,51.79,0,77,22,1
1,128.03,0,47,12,0
8,933.69,0,66,22,1
2,10.55,1,19,3,1
3,96.96,0,95,9,0
9,9.45,0,39,14,0
8,1.22,0,50,4,0
4,288.95,1,44,3,1
12,864.32,0,50,4,1
11,1065.98,1,32,23,1
13,6.98,0,52,15,0
4,305.6,0,72,2,1
4,310.33,0,72,23,1
10,20.79,0,79,19,1
2,53.39,0,43,5,0
7,14.64,1,56,23,0
2,51.62,1,29,10,0
12,116.88,0,41,18,0
12,57.31,0,50,17,0
8,696.68,1,93,23,1
2,9.15,0,46,3,1
5,17.08,0,38,22,1
4,350.7,1,54,19,1
12,1.82,1,29,22,0
11,80.04,0,18,12,0
6,258.37,0,50,22,1
9,23.05,1,56,9,0
4,267.1,0,60,23,1
4,282.31,1,47,0,1
7,49.4,1,29,16,0
11,1022.16,1,44,23,1
4,314.09,1,59,18,1
10,5.28,0,31,14,0
11,149.89,1,51,19,0
10,21.03,0,45,13,1
7,83.35,0,45,14,0
11,966.11,1,83,15,1
4,303.9,0,60,1,1
10,21.96,0,50,15,1
10,19.08,0,36,23,1
6,84.43,1,38,23,0
7,53.52,0,23,20,0
7,52.56,1,69,13,0
4,144.21,0,60,10,0
4,271.07,1,47,0,1
4,300.37,1,71,0,1
4,316.91,1,42,3,1
1,69.75,1,67,20,0
0,86.13,1,59,9,0
4,291.69,1,49,23,1
11,898.86,0,31,0,1
3,43.72,1,29,8,0
8,735.1,1,53,22,1
2,71.06,1,42,3,0
5,49.25,0,25,14,0
3,85.85,1,63,3,0
8,792.98,0,93,18,1
2,18.96,0,93,0,1
4,282.8,0,25,1,1
2,11.73,1,23,2,1
8,743.3,1,66,22,1
1,95.53,0,53,6,0
11,1023.37,0,52,19,1
12,1.3,1,56,3,0
11,895.17,0,54,22,1
9,29.88,1,29,11,0
7,171.14,0,32,22,0
4,297.31,1,47,2,1
2,76.02,1,55,6,0
9,84.12,0,43,8,0
4,339.83,0,50,0,1
5,33.68,1,46,17,0
6,17.48,1,90,23,0
5,20.96,0,28,23,1
11,990.39,1,35,23,1
4,84.19,1,77,0,0
0,106.85,1,60,5,0
4,72.51,0,31,9,0
4,313.89,0,74,3,1
12,736.59,0,88,23,1
2,10.21,1,42,2,1
11,18.72,0,51,15,0
1,5.17,1,35,18,0
11,993.91,1,59,22,1
11,13.32,0,69,8,0
6,16.5,0,80,23,0
5,51.45,0,32,12,0
0,58.05,1,69,12,0
4,338.47,0,28,1,1
4,268.73,1,31,1,1
9,5.62,0,30,9,0
12,924.62,1,59,23,1
11,1281.51,0,53,23,1
7,19.44,0,51,22,1
7,18.47,0,39,23,1
12,2.03,0,45,16,0
11,951.41,0,47,1,1
10,26.06,0,35,23,1
11,1.97,0,38,19,0
13,10.61,1,45,23,1
2,61.93,0,57,4,0
2,47.65,0,58,2,0
4,302.68,1,72,0,1
0,550.36,0,39,5,1
12,798.95,1,19,23,1
1,14.29,0,39,21,0
11,40.74,0,37,14,0
2,10.05,1,46,4,1
9,91.7,0,46,18,0
1,9.73,0,33,14,0
9,14.88,0,34,22,0
8,835.45,0,61,22,1
2,54.87,1,26,6,0
4,326.32,1,52,7,1
7,83.65,1,29,12,0
11,971.34,0,32,1,1
2,63.92,1,61,11,0
0,19.63,1,56,19,0
6,5.78,0,39,23,0
10,18.46,0,54,17,1
4,297.94,1,48,22,1
8,866.28,0,68,22,1
6,219.46,0,59,16,1
6,234.54,0,34,12,1
4,89.22,1,49,10,0
11,9.83,0,50,16,0
5,16.32,0,49,14,0
2,52.69,0,25,0,0
12,150.84,1,34,9,0
11,95.88,1,40,6,0
1,11.29,1,23,12,0
11,831.0,0,59,18,1
11,1084.6,0,48,3,1
2,62.71,0,37,7,0
0,67.32,1,48,17,0
2,38.5,0,73,3,0
9,29.6,1,36,1,0
0,634.64,1,64,23,1
11,1098.59,1,33,22,1
9,8.54,0,34,3,1
11,9.2,1,53,0,0
6,31.37,0,32,15,0
1,59.59,1,51,23,0
12,1.73,1,79,9,0
8,671.93,1,27,0,1
8,782.4,1,46,22,1
0,144.54,0,82,2,0
6,14.58,1,35,13,0
10,19.19,1,36,22,1
11,979.57,1,56,15,1
11,1129.96,0,31,2,1
3,7.8,1,93,2,1
12,821.19,1,78,23,1
10,17.95,0,42,22,1
8,766.38,1,63,23,1
2,68.6,1,63,1,0
3,76.84,1,34,11,0
4,390.9,0,35,3,1
9,6.69,0,61,11,0
6,14.36,0,32,21,0
3,44.35,1,33,7,0
7,26.79,1,24,23,0
0,9.74,0,49,17,0
6,20.4,0,70,22,0
11,1050.47,0,38,2,1
0,8.07,1,67,3,0
4,124.54,0,35,9,0
2,46.67,0,25,7,0
2,13.8,0,25,0,1
4,80.26,0,37,6,0
2,7.81,1,33,2,1
11,919.83,1,88,23,1
13,3.0,1,45,21,0
11,42.85,0,36,13,0
2,8.29,0,42,10,1
10,20.6,0,51,22,1
6,66.6,0,41,18,0
7,17.79,0,31,22,1
0,97.24,1,22,20,0
10,21.18,0,32,22,1
5,70.95,1,36,23,0
12,3.57,0,63,2,0
9,6.54,0,33,17,0
9,111.98,0,54,8,0
2,68.4,0,25,5,0
4,322.44,1,53,3,1
2,11.95,1,36,1,1
8,911.15,0,86,22,1
12,852.79,1,27,23,1
4,331.18,1,65,2,1
4,324.74,1,52,0,1
4,280.91,1,54,3,1
11,1096.43,1,42,22,1
11,1029.47,1,48,23,1
10,97.08,0,24,23,0
12,879.31,1,44,22,1
0,57.11,0,43,15,0
11,929.06,0,93,22,1
7,57.35,1,48,22,0
4,349.52,1,52,13,1
5,13.95,0,24,22,0
8,755.38,1,48,22,1
11,1113.48,1,42,23,1
8,10.11,0,72,5,0
0,10.75,1,60,6,0
0,16.23,0,46,14,0
4,41.71,1,27,1,0
3,43.09,0,44,5,0
10,18.37,0,29,22,1
4,298.7,0,26,0,1
2,44.86,1,96,5,0
4,361.74,0,48,0,1
0,672.48,1,77,22,1
10,20.38,0,48,22,1
2,89.57,1,68,8,0
8,835.36,0,72,22,1
2,19.04,1,71,3,1
3,43.38,1,55,0,0
11,4.24,0,50,23,0
12,718.27,1,73,22,1
4,344.01,0,67,23,1
5,38.26,0,25,18,0
4,95.93,0,54,4,0
1,107.67,0,45,5,1
8,911.24,0,61,23,1
11,1090.66,1,37,23,1
1,54.57,1,56,20,0
4,376.03,0,37,2,1
4,92.12,1,76,7,0
11,947.88,1,29,22,1
11,954.71,0,61,23,1
11,1006.25,1,54,22,1
8,67.34,0,36,11,0
2,8.71,1,44,2,1
12,3.13,0,51,14,0
10,22.06,0,47,14,1
0,202.28,1,62,12,0
4,289.18,1,61,0,1
4,276.94,1,35,2,1
2,96.21,0,25,9,0
5,24.52,0,28,21,1
11,38.38,0,32,12,0
12,132.31,1,29,9,0
11,915.93,0,48,3,1
8,726.14,1,36,3,1
11,834.12,1,44,23,1
11,961.4,1,66,23,1
11,1214.39,1,35,23,1
4,339.17,1,77,23,1
13,8.33,1,80,23,1
7,6.03,0,52,22,1
4,317.41,0,65,1,1
10,19.77,0,38,22,1
7,106.87,1,55,21,0
6,21.64,1,76,17,0
12,1079.08,0,40,23,1
6,37.4,0,30,21,0
4,278.99,0,60,2,1
11,1066.55,1,29,22,1
6,96.1,0,38,13,0
2,79.33,1,23,3,0
4,294.39,1,32,0,1
4,295.48,1,30,1,1
2,13.43,0,42,1,1
4,299.49,0,25,0,1
6,13.09,0,30,15,0
13,8.21,0,44,22,1
12,136.9,1,44,8,0
4,148.76,0,36,0,0
7,2.81,1,58,21,0
11,926.13,0,77,22,1
8,677.77,0,60,23,1
9,37.37,1,36,11,0
11,838.68,0,65,17,1
4,339.95,1,56,0,1
2,56.93,0,23,11,0
11,958.27,0,68,22,1
1,50.71,0,31,19,0
11,1.82,0,30,19,0
0,36.51,0,63,4,0
2,7.0,1,90,3,1
12,924.6,0,86,23,1
11,996.36,0,59,22,1
4,322.47,0,86,22,1
10,18.28,1,27,21,0
0,37.92,1,24,18,0
8,791.02,0,23,22,1
10,20.21,0,45,22,1
4,333.28,1,88,0,1
11,791.58,0,68,23,1
4,313.6,1,48,23,1
6,98.03,1,49,18,0
11,1033.4,0,68,23,1
11,931.07,1,63,23,1
2,89.25,1,54,3,0
6,6.15,0,32,13,0
7,7.01,1,32,12,0
13,2.22,0,39,18,0
4,352.85,1,37,1,1
12,185.21,1,69,8,0
12,123.48,1,40,7,0
0,498.86,0,31,1,1
3,37.87,0,25,11,0
12,891.41,0,45,1,1
5,18.85,0,41,15,1
12,812.79,0,45,1,1
4,161.78,1,78,5,0
4,57.51,1,17,17,0
0,495.11,1,46,22,1
11,2.07,0,72,10,0
6,73.66,1,31,17,0
4,283.17,1,25,2,1
9,8.8,1,56,9,0
4,101.5,0,50,0,0
4,282.52,1,74,11,1
2,8.65,0,87,7,1
11,892.92,1,28,21,1
4,76.77,0,43,11,0
8,806.03,0,37,3,1
8,608.15,1,51,0,1
10,19.24,0,48,22,1
9,46.53,0,45,7,0
11,958.91,1,36,20,1
4,334.14,0,72,3,1
6,27.07,1,38,16,0
11,976.94,0,54,22,1
2,6.7,1,35,1,1
12,722.05,0,77,23,1
0,548.16,1,43,19,0
12,866.89,0,93,23,1
0,436.78,1,43,15,1
4,331.27,1,41,3,1
8,178.76,0,34,11,0
7,19.45,1,40,19,1
2,54.69,0,40,7,0
10,21.19,0,55,18,1
4,288.45,0,70,23,1
13,12.32,1,47,23,1
10,23.71,0,51,23,1
4,307.09,0,52,1,1
2,18.32,1,55,1,1
11,992.81,1,56,22,1
4,309.9,1,28,3,1
6,2.52,1,50,23,0
12,9.54,1,41,13,0
2,11.88,1,42,3,1
2,60.15,0,55,9,0
12,1046.06,0,46,23,1
4,181.23,0,52,2,0
2,9.34,1,44,1,1
3,66.86,0,50,0,0
13,1.33,1,74,20,0
12,746.73,1,46,23,1
11,90.88,1,36,2,0
12,6.92,0,34,12,0
1,10.75,1,32,23,0
4,326.24,1,67,0,1
4,38.36,1,29,0,0
4,277.43,1,47,3,1
7,11.46,0,51,22,0
11,3.53,0,32,15,0
1,125.12,0,48,22,1
12,873.99,1,47,22,1
1,7.93,0,32,20,0
11,1020.24,0,58,22,1
8,783.49,0,61,23,1
1,61.89,0,50,18,0
2,10.57,0,30,2,1
12,3.93,0,29,21,0
4,298.64,0,91,3,1
7,134.59,1,53,15,0
8,821.02,0,64,23,1
6,20.94,0,61,15,0
12,792.23,1,42,17,1
4,183.82,1,64,9,0
10,18.52,0,51,22,1
1,71.51,0,51,12,0
11,89.56,1,42,6,0
4,257.51,1,36,3,1
2,53.63,0,54,11,0
13,9.78,0,79,19,0
11,934.9,0,25,23,1
12,704.22,0,27,0,1
9,8.75,0,87,22,1
4,312.74,1,45,0,1
7,9.46,1,67,20,0
10,76.96,1,42,16,0
13,8.0,1,35,19,0
8,763.11,0,76,22,1
12,912.83,0,90,22,1
0,549.13,0,34,3,1
12,1065.07,1,73,13,1
12,1014.26,0,28,22,1
4,294.9,1,36,22,1
8,751.72,1,72,23,1
9,170.13,0,18,17,0
2,82.28,1,29,6,0
3,34.81,0,50,11,0
9,165.72,1,63,0,0
2,59.68,1,29,2,0
8,65.4,1,49,5,0
13,1.81,0,61,19,0
12,1.63,1,38,17,0
11,974.95,0,93,12,1
2,92.92,0,42,11,0
2,9.38,0,56,3,1
8,696.33,0,42,1,1
12,814.46,1,40,23,1
1,62.24,0,57,17,0
4,324.87,0,87,0,1
5,21.47,0,51,23,1
11,4.04,0,41,16,0
6,76.11,1,27,13,0
10,23.04,1,47,22,1
3,15.13,1,77,1,1
10,17.71,0,47,22,1
5,20.43,0,34,22,1
6,89.16,1,47,20,0
8,827.59,1,65,23,1
2,9.22,1,19,3,1
12,1013.3,0,86,23,1
4,60.43,1,47,8,0
8,724.88,0,23,23,1
11,36.31,0,47,16,0
11,911.99,1,63,23,1
2,84.97,0,34,2,0
4,282.53,1,56,23,1
6,16.02,1,42,21,0
2,12.71,1,43,1,1
11,1129.57,0,22,23,1
11,895.25,0,59,23,1
8,996.21,1,56,22,1
9,150.95,0,50,16,0
1,57.86,1,33,13,0
3,81.96,0,37,4,0
5,6.94,0,31,12,0
0,31.83,1,74,2,0
7,55.77,1,46,21,0
0,72.76,1,42,22,0
4,296.79,0,93,10,1
6,48.18,1,53,13,0
8,89.38,1,44,0,0
6,57.2,0,42,18,0
11,88.82,1,48,2,0
3,55.42,1,32,3,0
1,59.83,0,55,20,0
9,2.41,0,38,12,0
8,340.11,0,37,10,0
11,7.87,0,35,21,0
8,694.13,1,76,22,1
4,328.3,1,62,2,1
11,1105.42,0,61,16,1
11,1018.07,0,36,0,1
9,3.51,1,35,16,0
11,1010.74,0,85,22,1
11,11.76,1,67,11,0
0,536.63,0,50,2,1
7,21.29,1,54,18,1
0,5.52,1,69,6,0
4,320.65,0,43,0,1
0,134.89,0,48,20,0
3,50.97,1,29,7,0
11,984.69,1,38,17,1
9,7.13,0,35,2,1
4,309.71,0,66,1,1
11,1094.32,1,46,18,1
13,4.04,0,55,21,0
2,57.83,1,60,2,0
4,175.65,0,35,3,0
8,3.57,0,82,10,0
11,935.03,1,41,20,1
12,5.38,1,77,6,0
12,915.93,0,76,15,1
2,44.2,0,53,9,0
6,222.37,0,50,23,1
11,1008.65,1,68,22,1
2,70.9,1,63,8,0
4,353.17,0,31,7,1
2,19.26,0,71,3,1
4,272.23,0,25,0,1
3,10.8,0,29,0,1
7,166.33,0,73,21,0
8,758.05,0,50,0,1
11,59.83,0,45,14,0
4,325.31,1,67,2,1
7,38.71,0,64,19,0
0,436.27,1,84,23,1
12,811.53,1,60,22,1
9,9.29,1,27,23,1
7,65.99,0,25,23,0
5,16.74,0,66,19,0
9,16.12,0,31,4,0
12,866.34,1,29,23,1
7,40.18,1,59,13,0
11,970.96,0,31,10,1
0,236.49,1,50,18,0
4,171.1,0,46,11,0
7,23.01,0,39,22,1
4,322.33,0,24,8,1
12,7.16,0,37,14,0
10,73.29,1,42,13,0
11,5.58,0,36,14,0
12,825.94,0,29,1,1
0,22.62,0,27,12,0
7,63.45,0,60,13,0
13,7.16,0,29,13,0
4,351.27,1,68,22,1
11,913.98,1,65,22,1
12,4.8,0,76,6,0
12,7.68,1,31,13,0
11,50.47,1,70,5,0
11,905.72,1,27,23,1
2,67.06,1,74,0,0
11,44.94,0,51,23,0
0,276.76,0,30,18,0
4,296.14,0,68,1,1
2,80.58,0,53,11,0
10,20.44,0,47,21,0
11,1064.53,1,19,23,1
2,7.42,1,51,1,1
11,2.78,1,44,13,0
12,1102.19,0,62,23,1
6,98.6,1,71,16,0
13,9.78,0,68,18,0
2,8.54,1,46,3,1
4,113.86,0,86,1,0
11,1065.33,1,33,22,1
12,936.7,0,62,23,1
11,1.01,0,38,20,0
4,281.27,1,39,22,1
10,2.71,0,93,17,0
11,915.14,1,84,17,1
13,4.18,0,44,23,0
1,222.63,0,31,18,0
7,123.78,0,54,20,0
12,779.28,1,67,23,1
